run_id,map_type,map_name,map_size,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,path_length,turn_count,expanded_nodes,runtime_ms,collision_free
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,35,"512,830","519,842",14.899495,ablation_no_smooth,True,14.899495,1,13,0.2537,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,dijkstra,True,13.313708,1,498,3.2978,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,astar_euclidean,True,13.313708,3,29,0.2359,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,astar_octile,True,13.313708,1,11,0.1185,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,weighted_1.2,True,13.313708,1,11,0.1143,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,improved_ours,True,12.806248,0,11,0.2309,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,ablation_no_adapt,True,12.806248,0,11,0.1308,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,36,"172,866","162,858",13.313709,ablation_no_smooth,True,13.313708,1,11,0.2076,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,dijkstra,True,15.485281,3,680,4.6302,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,astar_euclidean,True,15.485281,11,53,0.5096,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,astar_octile,True,15.485281,3,26,0.2474,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,weighted_1.2,True,15.485281,1,14,0.1396,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,improved_ours,True,14.317821,0,14,0.2820,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,ablation_no_adapt,True,14.317821,0,26,0.2446,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,37,"889,608","883,595",15.485281,ablation_no_smooth,True,15.485281,1,14,0.2751,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,dijkstra,True,14.242641,2,571,3.7902,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,astar_euclidean,True,14.242641,2,43,0.3409,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,astar_octile,True,14.242641,5,16,0.1576,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,weighted_1.2,True,14.242641,1,14,0.1331,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,improved_ours,True,13.341664,0,14,0.2561,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,ablation_no_adapt,True,13.341664,0,16,0.1515,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,38,"314,155","301,158",14.242641,ablation_no_smooth,True,14.242641,1,14,0.2418,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,dijkstra,True,15.313708,3,662,4.6187,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,astar_euclidean,True,15.313708,7,46,0.3942,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,astar_octile,True,15.313708,2,20,0.2010,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,weighted_1.2,True,15.313708,1,13,0.1335,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,improved_ours,True,14.422205,0,13,0.2554,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,ablation_no_adapt,True,14.422205,0,20,0.2707,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,39,"927,540","915,532",15.313709,ablation_no_smooth,True,15.313708,1,13,0.2350,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,dijkstra,True,19.656854,5,1096,14.4989,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,astar_euclidean,True,19.656854,6,84,0.6291,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,astar_octile,True,19.656854,3,63,0.5824,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,weighted_1.2,True,19.656854,1,19,0.1886,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,improved_ours,True,18.439089,0,19,0.3495,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,ablation_no_adapt,True,18.439089,0,63,0.5486,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,40,"754,566","772,562",19.656854,ablation_no_smooth,True,19.656854,1,19,0.3284,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,dijkstra,True,18.485281,3,930,6.0472,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,astar_euclidean,True,18.485281,8,74,0.5382,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,astar_octile,True,18.485281,1,17,0.1846,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,weighted_1.2,True,18.485281,1,17,0.1946,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,improved_ours,True,17.088007,0,17,0.3287,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,ablation_no_adapt,True,17.088007,0,17,0.1749,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,41,"1009,54","1003,38",18.485281,ablation_no_smooth,True,18.485281,1,17,0.3153,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,dijkstra,True,18.656854,3,978,6.6879,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,astar_euclidean,True,18.656854,3,66,0.5409,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,astar_octile,True,18.656854,3,49,0.4494,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,weighted_1.2,True,18.656854,1,18,0.2192,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,improved_ours,True,17.464249,0,18,0.3850,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,ablation_no_adapt,True,17.464249,0,49,0.4620,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,42,"687,336","691,319",18.656854,ablation_no_smooth,True,18.656854,1,18,0.3405,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,dijkstra,True,19.899495,3,1043,7.0686,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,astar_euclidean,True,19.899495,12,95,0.7204,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,astar_octile,True,19.899495,1,18,0.1902,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,weighted_1.2,True,19.899495,1,18,0.1883,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,improved_ours,True,18.384776,0,18,0.3440,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,ablation_no_adapt,True,18.384776,0,18,0.1827,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,43,"65,910","58,927",19.899495,ablation_no_smooth,True,19.899495,1,18,0.3018,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,dijkstra,True,16.899495,3,737,4.9176,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,astar_euclidean,True,16.899495,12,72,0.5891,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,astar_octile,True,16.899495,3,64,0.5178,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,weighted_1.2,True,16.899495,1,15,0.1577,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,improved_ours,True,15.652476,0,15,0.3137,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,ablation_no_adapt,True,15.652476,0,64,0.5172,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,44,"574,439","588,446",16.899495,ablation_no_smooth,True,16.899495,1,15,0.2850,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,dijkstra,True,17.313708,3,852,6.0235,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,astar_euclidean,True,17.313708,11,71,0.6387,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,astar_octile,True,17.313708,1,63,0.5086,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,weighted_1.2,True,17.313708,1,15,0.1909,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,improved_ours,True,16.124515,0,15,0.3663,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,ablation_no_adapt,True,16.124515,0,63,0.5076,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,45,"662,231","676,223",17.313709,ablation_no_smooth,True,17.313708,1,15,0.3587,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,dijkstra,True,19.899495,3,1122,7.5199,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,astar_euclidean,True,19.899495,11,90,0.6598,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,astar_octile,True,19.899495,3,78,0.8206,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,weighted_1.2,True,19.899495,1,18,0.2065,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,improved_ours,True,18.384776,0,18,0.3788,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,ablation_no_adapt,True,18.384776,0,78,0.7692,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,46,"507,97","514,80",19.899495,ablation_no_smooth,True,19.899495,1,18,0.3123,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,dijkstra,True,18.071068,3,928,7.1654,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,astar_euclidean,True,18.071068,6,80,0.6323,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,astar_octile,True,18.071068,1,72,0.6720,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,weighted_1.2,True,18.071068,1,17,0.2135,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,improved_ours,True,16.763055,0,17,0.2979,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,ablation_no_adapt,True,16.763055,0,72,0.6471,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,47,"273,631","289,626",18.071068,ablation_no_smooth,True,18.071068,1,17,0.3736,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,dijkstra,True,19.899495,3,1123,8.6517,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,astar_euclidean,True,19.899495,11,100,1.3744,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,astar_octile,True,19.899495,3,88,0.7051,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,weighted_1.2,True,19.899495,1,18,0.1815,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,improved_ours,True,18.384776,0,18,0.3249,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,ablation_no_adapt,True,18.384776,0,88,0.6360,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,48,"106,188","113,205",19.899495,ablation_no_smooth,True,19.899495,1,18,0.3116,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,dijkstra,True,19.000000,0,1023,6.6369,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,astar_euclidean,True,19.000000,0,20,0.1918,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,astar_octile,True,19.000000,0,20,0.1915,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,weighted_1.2,True,19.000000,0,20,0.1847,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,improved_ours,True,19.000000,0,20,0.3011,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,ablation_no_adapt,True,19.000000,0,20,0.2149,True
exp_v1_rerun,street,Berlin_0_1024,1024x1024,0.2421,49,"191,516","191,497",19.000000,ablation_no_smooth,True,19.000000,0,20,0.2937,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,dijkstra,True,2.414214,1,16,0.1290,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,astar_euclidean,True,2.414214,1,3,0.0255,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,astar_octile,True,2.414214,1,3,0.0462,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,weighted_1.2,True,2.414214,1,3,0.0280,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,improved_ours,True,2.236068,0,3,0.0561,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0329,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,0,"225,233","224,231",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0609,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,dijkstra,True,1.000000,0,5,0.0345,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,astar_euclidean,True,1.000000,0,2,0.0140,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,astar_octile,True,1.000000,0,2,0.0172,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,weighted_1.2,True,1.000000,0,2,0.0159,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,improved_ours,True,1.000000,0,2,0.0321,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,ablation_no_adapt,True,1.000000,0,2,0.0166,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,1,"136,248","137,248",1.000000,ablation_no_smooth,True,1.000000,0,2,0.0311,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,dijkstra,True,2.414214,1,20,0.1501,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,astar_euclidean,True,2.414214,1,4,0.0308,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,astar_octile,True,2.414214,1,4,0.0410,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,weighted_1.2,True,2.414214,1,3,0.0269,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,improved_ours,True,2.236068,0,3,0.0527,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,ablation_no_adapt,True,2.236068,0,4,0.0374,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,2,"139,243","141,242",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0515,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,dijkstra,True,2.414214,1,18,0.1229,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,astar_euclidean,True,2.414214,1,3,0.0358,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,astar_octile,True,2.414214,1,3,0.0269,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,weighted_1.2,True,2.414214,1,3,0.0275,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,improved_ours,True,2.236068,0,3,0.0537,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0266,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,3,"41,207","42,205",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0510,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,dijkstra,True,3.000000,0,10,0.0460,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,astar_euclidean,True,3.000000,0,4,0.0212,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,astar_octile,True,3.000000,0,4,0.0242,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,weighted_1.2,True,3.000000,0,4,0.0227,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,improved_ours,True,3.000000,0,4,0.0382,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,ablation_no_adapt,True,3.000000,0,4,0.0398,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,4,"94,209","94,206",3.000000,ablation_no_smooth,True,3.000000,0,4,0.0393,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,dijkstra,True,2.414214,1,16,0.1067,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,astar_euclidean,True,2.414214,1,3,0.0235,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,astar_octile,True,2.414214,1,3,0.0284,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,weighted_1.2,True,2.414214,1,3,0.0268,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,improved_ours,True,2.236068,0,3,0.0520,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0287,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,5,"105,14","104,12",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0516,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,dijkstra,True,2.414214,1,18,0.1208,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,astar_euclidean,True,2.414214,1,3,0.0216,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,astar_octile,True,2.414214,1,3,0.0277,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,weighted_1.2,True,2.414214,1,3,0.0264,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,improved_ours,True,2.236068,0,3,0.0514,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0262,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,6,"97,69","98,67",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0514,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,dijkstra,True,2.414214,1,17,0.1131,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,astar_euclidean,True,2.414214,1,3,0.0225,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,astar_octile,True,2.414214,1,3,0.0438,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,weighted_1.2,True,2.414214,1,3,0.0272,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,improved_ours,True,2.236068,0,3,0.0526,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0296,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,7,"234,29","233,31",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0509,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,dijkstra,True,1.414214,0,9,0.0625,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,astar_euclidean,True,1.414214,0,2,0.0130,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,astar_octile,True,1.414214,0,2,0.0159,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,weighted_1.2,True,1.414214,0,2,0.0149,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,improved_ours,True,1.414214,0,2,0.0313,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,ablation_no_adapt,True,1.414214,0,2,0.0164,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,8,"35,26","36,27",1.414214,ablation_no_smooth,True,1.414214,0,2,0.0317,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,dijkstra,True,3.828427,1,31,0.1910,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,astar_euclidean,True,3.828427,2,4,0.0316,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,astar_octile,True,3.828427,2,4,0.0370,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,weighted_1.2,True,3.828427,1,4,0.0376,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,improved_ours,True,3.605551,0,4,0.0704,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,ablation_no_adapt,True,3.605551,0,4,0.0375,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,9,"193,173","191,170",3.828427,ablation_no_smooth,True,3.828427,1,4,0.0842,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,dijkstra,True,7.656854,1,162,0.9975,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,astar_euclidean,True,7.656854,3,10,0.0844,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,astar_octile,True,7.656854,1,7,0.0713,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,weighted_1.2,True,7.656854,1,7,0.0692,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,improved_ours,True,7.211103,0,7,0.1233,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,ablation_no_adapt,True,7.211103,0,7,0.0729,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,10,"238,116","232,112",7.656854,ablation_no_smooth,True,7.656854,1,7,0.1235,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,dijkstra,True,6.242641,1,108,0.6835,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,astar_euclidean,True,6.242641,3,8,0.0662,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,astar_octile,True,6.242641,1,6,0.0603,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,weighted_1.2,True,6.242641,1,6,0.0571,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,improved_ours,True,5.830952,0,6,0.1066,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,ablation_no_adapt,True,5.830952,0,6,0.0597,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,11,"216,150","213,145",6.242641,ablation_no_smooth,True,6.242641,1,6,0.1034,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,12,"209,216","202,214",7.828427,dijkstra,True,7.828427,1,153,0.9598,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,12,"209,216","202,214",7.828427,astar_euclidean,True,7.828427,4,12,0.0937,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,12,"209,216","202,214",7.828427,astar_octile,True,7.828427,1,8,0.1058,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,12,"209,216","202,214",7.828427,weighted_1.2,True,7.828427,1,8,0.0782,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,12,"209,216","202,214",7.828427,improved_ours,True,7.280110,0,8,0.1261,True
exp_v1_rerun,street,Berlin_1_256,256x256,0.2746,12,"209,216","202,214",7.828427,ablation_no_adapt,True,7.280110,0,8,0.0746,True
