run_id,map_type,map_name,map_size,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,timeout,path_length,turn_count,expanded_nodes,preprocess_ms,search_ms,postprocess_ms,total_ms,capped_total_ms,collision_free
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,dijkstra,True,False,192.438600,15,21587,0.0000,143.7246,0.0000,143.7246,143.7246,True
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,astar_euclidean,True,False,192.438600,30,5159,0.0000,32.3137,0.0000,32.3137,32.3137,True
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,astar_octile,True,False,192.438600,13,4513,0.0000,32.2591,0.0000,32.2591,32.2591,True
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,weighted_1.2,True,False,192.438600,9,3415,0.0000,29.3286,0.0000,29.3286,29.3286,True
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,improved_ours,True,False,184.061705,9,3241,0.0000,31.7852,1.2378,33.0229,33.0229,True
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,ablation_no_adapt,True,False,186.752826,6,4513,0.0000,30.6481,1.4701,32.1182,32.1182,True
beta_tuning,dao,brc503d,257x320,0.1810,10,"97,248","27,259",192.438600,ablation_no_smooth,True,False,193.610173,26,3241,0.0000,38.7300,0.0000,38.7300,38.7300,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,dijkstra,True,False,192.752309,11,27715,0.0000,168.1453,0.0000,168.1453,168.1453,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,astar_euclidean,True,False,192.752309,24,5580,0.0000,37.9639,0.0000,37.9639,37.9639,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,astar_octile,True,False,192.752309,11,1187,0.0000,8.5141,0.0000,8.5141,8.5141,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,weighted_1.2,True,False,196.066017,17,220,0.0000,2.6244,0.0000,2.6244,2.6244,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,improved_ours,True,False,180.420161,7,405,0.0000,4.5113,1.5627,6.0740,6.0740,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,ablation_no_adapt,True,False,186.124977,6,1187,0.0000,8.5346,1.6879,10.2224,10.2224,True
beta_tuning,dao,brc503d,257x320,0.1810,11,"69,134","1,298",192.752309,ablation_no_smooth,True,False,200.308658,38,405,0.0000,4.4975,0.0000,4.4975,4.4975,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,dijkstra,True,False,192.852814,23,20170,0.0000,133.5304,0.0000,133.5304,133.5304,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,astar_euclidean,True,False,192.852814,29,2828,0.0000,17.4355,0.0000,17.4355,17.4355,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,astar_octile,True,False,192.852814,26,2026,0.0000,14.9008,0.0000,14.9008,14.9008,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,weighted_1.2,True,False,197.823376,38,644,0.0000,4.4664,0.0000,4.4664,4.4664,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,improved_ours,True,False,197.065368,16,555,0.0000,5.6225,0.9765,6.5990,6.5990,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,ablation_no_adapt,True,False,186.367075,10,2026,0.0000,15.5469,1.2939,16.8408,16.8408,True
beta_tuning,dao,brc503d,257x320,0.1810,12,"201,220","138,65",192.852814,ablation_no_smooth,True,False,208.450793,50,555,0.0000,5.6524,0.0000,5.6524,5.6524,True
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,dijkstra,True,False,193.142136,9,26423,0.0000,181.3317,0.0000,181.3317,181.3317,True
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,astar_euclidean,True,False,193.142136,14,1509,0.0000,9.2110,0.0000,9.2110,9.2110,True
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,astar_octile,True,False,193.142136,9,949,0.0000,6.6240,0.0000,6.6240,6.6240,True
