map_name,algorithm,n,path_length_mean,path_length_std,turn_count_mean,turn_count_std,expanded_mean,expanded_std,runtime_mean,runtime_std,success_rate,collision_free_rate
brc000d,weighted_1.2,50,10.22489472,5.745747309512718,1.28,1.26554336156451,10.44,6.206963831052989,0.100466,0.060319650562648326,1.0,1.0
brc100d,ablation_no_adapt,50,9.46878332,5.295616546824079,0.08,0.2712931993250107,17.18,17.104022918600176,0.15879200000000002,0.13792462556048501,1.0,1.0
brc100d,ablation_no_smooth,50,9.979453159999998,5.610315744337416,1.36,1.2768711759609894,10.66,8.310499383310248,0.17884600000000003,0.10901545250101015,1.0,1.0
brc100d,astar_euclidean,50,9.96288462,5.58634368464104,2.92,2.848438168540788,23.08,20.84498980570631,0.189512,0.1598014338358702,1.0,1.0
brc100d,astar_octile,50,9.96288462,5.58634368464104,1.7,1.6155494421403511,17.18,17.104022918600176,0.15920600000000001,0.1370742374189986,1.0,1.0
brc100d,dijkstra,50,9.96288462,5.58634368464104,1.52,1.2843675486401858,269.78,253.372476011109,1.7436500000000001,1.6063623808157363,1.0,1.0
brc100d,improved_ours,50,9.46878332,5.295616546824079,0.08,0.2712931993250107,10.66,8.310499383310248,0.18433800000000006,0.11443673866377005,1.0,1.0
brc100d,weighted_1.2,50,9.96288462,5.58634368464104,1.14,0.9382963284591921,10.48,7.80317883942179,0.10694400000000001,0.07125540585808209,1.0,1.0
brc101d,ablation_no_adapt,50,9.502626939999999,5.30226716525488,0.04,0.27999999999999997,19.74,19.681270284206757,0.186654,0.17540364330309674,1.0,1.0
brc101d,ablation_no_smooth,50,10.04714868,5.622636757020067,1.0,0.6928203230275509,10.04,6.257667297004532,0.17991800000000005,0.10257156660595568,1.0,1.0
brc101d,astar_euclidean,50,10.04714868,5.622636757020067,3.66,3.6033872953097896,27.18,25.417859862702837,0.217568,0.1923184998277597,1.0,1.0
brc101d,astar_octile,50,10.04714868,5.622636757020067,1.6,1.1832159566199232,19.74,19.681270284206757,0.18242600000000003,0.16490888855364952,1.0,1.0
brc101d,dijkstra,50,10.04714868,5.622636757020067,1.6,1.2328828005937953,262.2,213.5678814803387,1.6989759999999998,1.3764314362233956,1.0,1.0
brc101d,improved_ours,50,9.502626939999999,5.30226716525488,0.04,0.27999999999999997,10.04,6.257667297004532,0.304258,0.8640401426068121,1.0,1.0
brc101d,weighted_1.2,50,10.04714868,5.622636757020067,0.9,0.574456264653803,9.94,6.290977666468067,0.098876,0.05933726168268974,1.0,1.0
darkforest,ablation_no_adapt,50,9.67070286,5.228377072594554,0.02,0.13999999999999999,19.04,16.126946394156583,0.189634,0.1482634541753294,1.0,1.0
darkforest,ablation_no_smooth,50,10.22655996,5.536124309756966,0.88,0.4749736834815167,9.82,5.252389932211813,0.18669800000000003,0.10506821877237665,1.0,1.0
darkforest,astar_euclidean,50,10.22655996,5.536124309756966,3.48,3.1764130713746916,26.78,22.57723632334126,0.223522,0.1974694997107148,1.0,1.0
darkforest,astar_octile,50,10.22655996,5.536124309756966,1.5,1.1874342087037917,19.04,16.126946394156583,0.189162,0.14744927112739487,1.0,1.0
darkforest,dijkstra,50,10.22655996,5.536124309756966,1.52,1.1178550889985697,342.52,277.2951669250656,2.5674080000000004,2.6199368109815167,1.0,1.0
darkforest,improved_ours,50,9.67070286,5.228377072594554,0.02,0.13999999999999999,9.82,5.252389932211813,0.19274399999999997,0.10716128435213905,1.0,1.0
darkforest,weighted_1.2,50,10.22655996,5.536124309756966,0.84,0.41761226035642207,9.8,5.230678732248808,0.10682399999999999,0.06157650383060084,1.0,1.0
