map_name,algorithm,n_total,n_success,n_timeout,timeout_rate,path_length_mean,path_length_std,turn_count_mean,expanded_mean,search_ms_mean,total_ms_mean,success_rate,collision_free_rate
bloodvenomfalls,dijkstra,20,20,0,0.0000,623.577445,2.278346,29.7500,115496.60,956.7973,956.7973,1.0000,1.0000
bloodvenomfalls,improved_ours,20,20,0,0.0000,616.036907,15.060873,27.9500,21872.15,318.2184,327.2224,1.0000,1.0000
bloodvenomfalls,weighted_1.2,20,20,0,0.0000,650.245126,16.684610,73.9500,24796.40,244.9886,244.9886,1.0000,1.0000
brc503d,ablation_no_adapt,20,20,0,0.0000,600.277880,4.209630,37.5500,48777.90,418.3668,424.1183,1.0000,1.0000
brc503d,ablation_no_smooth,20,20,0,0.0000,640.603120,10.311148,134.9500,42381.90,505.7526,505.7526,1.0000,1.0000
brc503d,astar_euclidean,20,20,0,0.0000,623.751796,2.323917,112.7000,51343.00,398.2785,398.2785,1.0000,1.0000
brc503d,astar_octile,20,20,0,0.0000,623.751796,2.323917,93.0500,48777.90,416.0784,416.0784,1.0000,1.0000
brc503d,dijkstra,20,20,0,0.0000,623.751796,2.323917,81.8500,65938.30,543.7610,543.7610,1.0000,1.0000
brc503d,improved_ours,20,20,0,0.0000,604.134395,9.504562,40.4000,42381.90,508.3796,513.6541,1.0000,1.0000
brc503d,weighted_1.2,20,20,0,0.0000,629.335710,4.157427,126.7500,43916.55,379.1153,379.1153,1.0000,1.0000
darkforest,ablation_no_adapt,20,20,0,0.0000,566.336100,3.493762,16.4500,36367.45,362.7175,372.8287,1.0000,1.0000
darkforest,ablation_no_smooth,20,20,0,0.0000,644.901309,21.854770,156.8000,17335.75,256.0101,256.0101,1.0000,1.0000
darkforest,astar_euclidean,20,20,0,0.0000,599.552633,2.028722,88.2500,45774.45,408.0442,408.0442,1.0000,1.0000
darkforest,astar_octile,20,20,0,0.0000,599.552633,2.028722,37.4000,36367.45,361.0116,361.0116,1.0000,1.0000
darkforest,dijkstra,20,20,0,0.0000,599.552633,2.028722,32.6500,99672.90,812.1442,812.1442,1.0000,1.0000
darkforest,improved_ours,20,20,0,0.0000,574.044637,13.424113,19.4000,17335.75,250.3138,261.0363,1.0000,1.0000
darkforest,weighted_1.2,20,20,0,0.0000,603.287662,3.213898,44.1500,13850.90,133.6519,133.6519,1.0000,1.0000
den502d,ablation_no_adapt,20,20,0,0.0000,258.108358,5.178729,5.9500,6793.55,51.7216,55.1272,1.0000,1.0000
den502d,ablation_no_smooth,20,20,0,0.0000,275.090281,3.802956,40.7500,5064.55,57.8435,57.8435,1.0000,1.0000
den502d,astar_euclidean,20,20,0,0.0000,267.751089,2.222682,58.6500,7895.60,55.4766,55.4766,1.0000,1.0000
den502d,astar_octile,20,20,0,0.0000,267.751089,2.222682,23.5000,6793.55,52.7284,52.7284,1.0000,1.0000
den502d,dijkstra,20,20,0,0.0000,267.751089,2.222682,18.6000,23536.95,190.6653,190.6653,1.0000,1.0000
den502d,improved_ours,20,20,0,0.0000,257.219010,2.695762,9.4000,5064.55,57.1201,60.0719,1.0000,1.0000
den502d,weighted_1.2,20,20,0,0.0000,270.733427,2.587723,37.2000,5332.20,40.5189,40.5189,1.0000,1.0000
dustwallowkeys,ablation_no_adapt,20,20,0,0.0000,646.503194,7.332175,14.6500,54558.30,581.0533,598.1276,1.0000,1.0000
dustwallowkeys,ablation_no_smooth,20,20,0,0.0000,718.340562,17.472791,153.8500,15674.45,235.6139,235.6139,1.0000,1.0000
dustwallowkeys,astar_euclidean,20,20,0,0.0000,671.649098,2.588312,64.1000,78076.60,774.1258,774.1258,1.0000,1.0000
dustwallowkeys,astar_octile,20,20,0,0.0000,671.649098,2.588312,34.2500,54558.30,585.4060,585.4060,1.0000,1.0000
dustwallowkeys,dijkstra,20,20,0,0.0000,671.649098,2.588312,26.9000,178978.95,1547.3242,1547.3242,1.0000,1.0000
dustwallowkeys,improved_ours,20,20,0,0.0000,653.145376,12.754108,18.1000,15674.45,230.9124,247.6395,1.0000,1.0000
dustwallowkeys,weighted_1.2,20,20,0,0.0000,690.398279,12.738222,52.7000,17345.55,182.8497,182.8497,1.0000,1.0000
orz100d,ablation_no_adapt,20,20,0,0.0000,921.589248,3.717067,56.6000,71962.45,643.4512,654.8494,1.0000,1.0000
orz100d,ablation_no_smooth,20,20,0,0.0000,1002.363668,9.068423,232.3000,63600.50,866.7229,866.7229,1.0000,1.0000
orz100d,astar_euclidean,20,20,0,0.0000,963.542139,1.796418,138.0500,75455.65,599.7743,599.7743,1.0000,1.0000
orz100d,astar_octile,20,20,0,0.0000,963.542139,1.796418,105.6000,71962.45,655.2801,655.2801,1.0000,1.0000
orz100d,dijkstra,20,20,0,0.0000,963.542139,1.796418,93.9500,98288.45,786.2279,786.2279,1.0000,1.0000
orz100d,improved_ours,20,20,0,0.0000,929.052523,7.917201,64.1500,63600.50,863.6325,874.8140,1.0000,1.0000
orz100d,weighted_1.2,20,20,0,0.0000,969.833665,5.102656,143.6000,64936.00,592.5896,592.5896,1.0000,1.0000
ost003d,ablation_no_adapt,20,20,0,0.0000,305.404534,2.921237,18.9000,8455.35,63.5335,65.9974,1.0000,1.0000
ost003d,ablation_no_smooth,20,20,0,0.0000,324.786031,2.868503,66.1500,7381.95,78.3853,78.3853,1.0000,1.0000
ost003d,astar_euclidean,20,20,0,0.0000,319.622428,2.065722,57.1500,9177.05,61.3803,61.3803,1.0000,1.0000
ost003d,astar_octile,20,20,0,0.0000,319.622428,2.065722,42.5000,8455.35,63.8111,63.8111,1.0000,1.0000
ost003d,dijkstra,20,20,0,0.0000,319.622428,2.065722,36.2000,12908.75,106.5579,106.5579,1.0000,1.0000
ost003d,improved_ours,20,20,0,0.0000,305.426733,2.927320,20.9000,7381.95,77.1711,79.9419,1.0000,1.0000
ost003d,weighted_1.2,20,20,0,0.0000,324.261620,3.061947,47.9000,7642.30,59.6692,59.6692,1.0000,1.0000
